id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language
8185,2019,9.0,9.0,9.0,9.0,5.0,1.0,,,3.0,5.0,10.0,9.0,9.0,Male,30,White,No,Rent,No,6 years,"$50,000 to 74,999",No,2.0,Right direction,8.0,8.0,8.0,,Bike,"Walk, Bike, Public transit",English
8186,2019,8.0,8.0,9.0,8.0,4.0,3.0,3.0,4.0,4.0,5.0,9.0,5.0,8.0,Female,37,White,Yes,Own,No,5 years,"$100,000 to $149,999",No,5.0,Right direction,7.0,6.0,8.0,,Car,"Walk, Car",English
8187,2019,8.0,8.0,9.0,9.0,4.0,1.0,4.0,3.0,3.0,4.0,7.0,7.0,7.0,Male,40,White,Yes,Own,No,25 years,"$150,000 to 200,000",No,7.0,Right direction,3.0,7.0,7.0,,Public transit,"Walk, Bike, Public transit, Car",English
8188,2019,,,,,,,,,,,,,,Female,59,Black/African American,No,Rent,No,17 years,"$10,000 to $24,999",No,1.0,Not sure,,,,,Car,Car,English
8189,2019,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,Female,57,White,Yes,Rent,No,10 years,"Less than $10,000",No,4.0,Right direction,9.0,9.0,9.0,,Public transit,Walk,English
8190,2019,1.0,10.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,6.0,1.0,6.0,Male,62,Italian,No,Rent,No,8 years,"Less than $10,000",No,4.0,Not sure,7.0,6.0,1.0,,Car,Car,"English, Italian"
8191,2019,9.0,8.0,9.0,9.0,3.0,3.0,3.0,3.0,5.0,5.0,8.0,8.0,8.0,Male,40,White,No,Own,No,5 years,"$100,000 to $149,999",No,6.0,Right direction,7.0,9.0,10.0,,"Walk, Public transit","Walk, Public transit",English
8192,2019,8.0,9.0,9.0,9.0,3.0,4.0,3.0,3.0,5.0,5.0,10.0,8.0,7.0,Female,24,White,No,Rent,,2 years,"$150,000 to 200,000",No,3.0,Not sure,8.0,10.0,7.0,,Walk,"Walk, Public transit, Car",English
8193,2019,10.0,10.0,10.0,10.0,,,,,,,10.0,9.0,9.0,Male,86,White,No,Own,No,62 years,,No,3.0,Not sure,10.0,10.0,10.0,,Car,Car,"English, Italian"
8194,2019,1.0,9.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,Female,64,White,No,Rent,Yes,64 years,,No,4.0,Wrong track,8.0,1.0,3.0,Som sucks,Car,Car,English
8195,2019,4.0,9.0,9.0,10.0,4.0,1.0,5.0,3.0,3.0,4.0,9.0,7.0,10.0,Male,32,Asian,No,Rent,No,,"$100,000 to $149,999",No,6.0,Right direction,9.0,9.0,7.0,,Public transit,Public transit,English
8196,2019,10.0,9.0,8.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,9.0,8.0,8.0,Male,31,Middle Eastern,No,Own,No,6 years,"$100,000 to $149,999",No,1.0,Right direction,8.0,9.0,9.0,,Car,"Walk, Public transit, Car",English
8197,2019,8.0,9.0,9.0,9.0,4.0,2.0,3.0,4.0,3.0,5.0,9.0,7.0,8.0,Female,42,White,Yes,Own,No,19 years,"$150,000 to 200,000",No,4.0,Not sure,8.0,9.0,8.0,,Car,"Walk, Public transit, Car",English
8198,2019,8.0,8.0,10.0,10.0,2.0,1.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,44,White,No,Own,No,12 years,"$150,000 to 200,000",No,4.0,Right direction,10.0,10.0,9.0,,Public transit,"Walk, Public transit, Car",English
8199,2019,6.0,8.0,6.0,6.0,,,,,,,6.0,8.0,6.0,Male,84,White,No,Rent,No,2 days,"$25,000 to $49,999",No,1.0,Not sure,6.0,6.0,8.0,,"Walk, Public transit",Public transit,English
8200,2019,4.0,4.0,6.0,7.0,3.0,1.0,3.0,4.0,4.0,4.0,8.0,9.0,9.0,Male,31,White,No,Rent,No,6 years,"$25,000 to $49,999",No,7.0,Wrong track,8.0,6.0,7.0,,Bike,"Walk, Public transit",English
8201,2019,10.0,10.0,8.0,8.0,3.0,3.0,2.0,1.0,1.0,4.0,9.0,4.0,8.0,Female,53,White,No,Own,No,26 years,"$200,000 or more",No,6.0,Not sure,9.0,10.0,10.0,,Bike,"Bike, Car",English
8202,2019,7.0,7.0,7.0,8.0,4.0,2.0,3.0,3.0,2.0,4.0,9.0,3.0,3.0,Male,54,White,No,Own,No,26 years,"$200,000 or more",No,6.0,Right direction,5.0,9.0,9.0,,Bike,"Walk, Bike, Public transit, Car","English, French"
8203,2019,9.0,9.0,9.0,9.0,5.0,2.0,4.0,3.0,4.0,5.0,10.0,10.0,10.0,Female,32,White,No,Rent,Yes,9 years,"$200,000 or more",No,6.0,Right direction,9.0,9.0,9.0,Can't afford to buy home,Public transit,"Walk, Public transit, Car",English
8204,2019,9.0,7.0,7.0,7.0,5.0,2.0,5.0,5.0,1.0,5.0,8.0,6.0,7.0,Female,30,White,No,Rent,Yes,7 months,"$50,000 to 74,999",No,7.0,Not sure,7.0,9.0,7.0,It's getting too expensive,Car,"Walk, Public transit, Car",English
8205,2019,10.0,10.0,10.0,10.0,5.0,3.0,3.0,5.0,4.0,5.0,10.0,8.0,10.0,Female,48,White,Yes,Own,No,15 years,"$100,000 to $149,999",No,5.0,Right direction,9.0,7.0,8.0,,Car,"Walk, Public transit, Car",English
8206,2019,4.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,3.0,2.0,6.0,5.0,6.0,Male,23,White,No,,,1 year,,No,3.0,Not sure,5.0,4.0,7.0,,Bike,Walk,
8207,2019,8.0,8.0,9.0,9.0,5.0,3.0,4.0,4.0,4.0,5.0,7.0,9.0,9.0,Female,30,White,No,Rent,No,1.5 years,"$100,000 to $149,999",No,7.0,Right direction,8.0,8.0,9.0,,Car,"Walk, Public transit, Car",English
8208,2019,7.0,7.0,9.0,9.0,5.0,1.0,3.0,4.0,3.0,5.0,10.0,10.0,10.0,Male,33,White,No,Rent,No,28 years,"$10,000 to $24,999",No,6.0,Not sure,9.0,9.0,8.0,,Walk,"Walk, Public transit, Car",English
8209,2019,9.0,9.0,7.0,7.0,5.0,1.0,3.0,2.0,1.0,3.0,9.0,7.0,7.0,Female,29,White,No,Rent,Yes,2 years,"$25,000 to $49,999",Yes,3.0,Right direction,3.0,3.0,5.0,"Cost, be closer to work",Car,"Walk, Bike, Public transit, Car",English
8210,2019,9.0,10.0,4.0,3.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,2.0,3.0,Male,34,White,No,Own,No,1 year,"$150,000 to 200,000",No,1.0,Right direction,3.0,3.0,8.0,,Car,"Walk, Public transit, Car",English
8211,2019,10.0,10.0,9.0,7.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,7.0,Male,57,Hispanic/Latino,No,Rent,No,11 years,"$10,000 to $24,999",No,1.0,Right direction,7.0,7.0,7.0,,"Walk, Public transit","Walk, Public transit","English, Spanish"
8212,2019,9.0,9.0,9.0,9.0,4.0,1.0,,4.0,3.0,4.0,8.0,8.0,9.0,Female,66,White,No,Own,No,20 years,"$100,000 to $149,999",No,5.0,Not sure,4.0,7.0,9.0,,"Walk, Car","Walk, Public transit, Car",English
8213,2019,6.0,8.0,8.0,10.0,5.0,1.0,,5.0,4.0,5.0,10.0,8.0,9.0,Male,32,White,No,Rent,Yes,8 years,"$200,000 or more",No,7.0,Right direction,7.0,8.0,9.0,Purchasing a home,Public transit,"Walk, Public transit, Car",English
8214,2019,8.0,8.0,8.0,9.0,3.0,3.0,,4.0,3.0,5.0,8.0,8.0,8.0,Female,28,White,No,Rent,Yes,7 years,"$25,000 to $49,999",Yes,5.0,Right direction,7.0,6.0,8.0,Graduating School,Walk,"Walk, Bike, Public transit, Car",English
8215,2019,7.0,7.0,6.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,5.0,Female,36,Asian,Yes,Own,No,4 years,"$150,000 to 200,000",No,2.0,Not sure,5.0,3.0,4.0,,Public transit,"Walk, Public transit, Car",English
8216,2019,8.0,8.0,8.0,6.0,4.0,1.0,,,,4.0,3.0,3.0,4.0,Female,28,White,No,Rent,Yes,5 years,"$50,000 to 74,999",No,4.0,Not sure,5.0,8.0,3.0,Too expensive,Car,"Walk, Public transit, Car",English
8217,2019,10.0,10.0,10.0,10.0,5.0,4.0,1.0,4.0,3.0,4.0,9.0,9.0,9.0,Male,36,Black/African American,Yes,Own,No,2 years,"$75,000 to $99,999",No,1.0,Right direction,8.0,10.0,9.0,,Public transit,Public transit,English
8218,2019,7.0,7.0,8.0,7.0,4.0,3.0,,4.0,3.0,3.0,5.0,6.0,6.0,Female,66,White,No,Own,No,17 years,"$200,000 or more",,4.0,Not sure,7.0,4.0,7.0,,Car,"Walk, Car",English
8219,2019,,,1.0,1.0,4.0,2.0,,4.0,3.0,,6.0,2.0,6.0,Female,67,White,No,Own,Yes,67 years,"$100,000 to $149,999",No,3.0,Wrong track,6.0,6.0,4.0,In one month! Can't stand what happened to the city I grew up in.,Car,Car,English
8220,2019,8.0,8.0,9.0,9.0,5.0,2.0,,3.0,5.0,5.0,10.0,10.0,10.0,Male,59,White,No,Own,No,27 years,"$100,000 to $149,999",No,6.0,Not sure,10.0,10.0,6.0,,Walk,"Walk, Public transit, Car",
8221,2019,10.0,10.0,10.0,10.0,4.0,2.0,5.0,4.0,3.0,5.0,10.0,10.0,10.0,Female,40,White,Yes,Own,No,5 years,"$100,000 to $149,999",No,4.0,Not sure,8.0,2.0,10.0,,Bike,"Walk, Bike, Public transit, Car","English, Spanish"
8222,2019,9.0,8.0,6.0,9.0,4.0,1.0,4.0,4.0,4.0,4.0,6.0,7.0,8.0,Male,49,Hispanic/Latino,Yes,Rent,Yes,12 years,"$100,000 to $149,999",No,5.0,Wrong track,7.0,7.0,7.0,Buying a house here is too expensive,Walk,"Walk, Public transit, Car",English
8223,2019,7.0,7.0,8.0,8.0,4.0,2.0,4.0,3.0,2.0,4.0,7.0,6.0,7.0,Male,29,White,No,Rent,No,2 years,"$75,000 to $99,999",No,2.0,Right direction,6.0,8.0,7.0,,Bike,"Walk, Bike, Public transit",English
8224,2019,8.0,8.0,8.0,9.0,4.0,1.0,3.0,4.0,3.0,3.0,7.0,6.0,6.0,Male,52,"White, Brazilian",No,Rent,No,16 years,"$25,000 to $49,999",No,7.0,Not sure,8.0,9.0,8.0,,"Walk, Public transit","Walk, Public transit","English, Portuguese"
8225,2019,6.0,8.0,6.0,6.0,4.0,2.0,4.0,4.0,4.0,3.0,8.0,6.0,8.0,Female,48,Hispanic/Latino,Yes,Own,No,10 years,"$75,000 to $99,999",No,5.0,Wrong track,5.0,7.0,7.0,,Car,Public transit,
8226,2019,4.0,5.0,2.0,1.0,3.0,1.0,,2.0,1.0,,5.0,1.0,5.0,Female,69,White,No,Own,No,28 years,"$100,000 to $149,999",No,2.0,Wrong track,3.0,2.0,8.0,,Car,"Walk, Public transit, Car",English
8227,2019,6.0,6.0,4.0,9.0,3.0,1.0,,4.0,4.0,3.0,10.0,7.0,9.0,Male,32,White,No,Rent,Yes,6 years,"$100,000 to $149,999",No,4.0,Wrong track,8.0,3.0,7.0,Housing lost,Car,"Walk, Bike, Public transit, Car",
8228,2019,8.0,9.0,9.0,9.0,4.0,3.0,3.0,4.0,4.0,4.0,8.0,8.0,8.0,Male,70,White,No,Own,No,44 years,"$25,000 to $49,999",No,6.0,Right direction,4.0,7.0,9.0,,"Walk, Public transit, Car","Walk, Public transit, Car",English
8229,2019,9.0,9.0,9.0,8.0,3.0,1.0,4.0,4.0,3.0,4.0,,,,,,,,,,,,,1.0,Not sure,9.0,7.0,,,,,
8230,2019,10.0,10.0,9.0,9.0,3.0,1.0,4.0,,5.0,5.0,10.0,10.0,10.0,Female,34,White,No,Rent,,10 years,"$50,000 to 74,999",No,6.0,Right direction,7.0,8.0,9.0,,Car,"Walk, Bike, Public transit, Car",English
8231,2019,8.0,8.0,6.0,9.0,5.0,1.0,3.0,3.0,5.0,5.0,9.0,9.0,10.0,Male,30,Hispanic/Latino,No,Rent,Yes,6 years,"$150,000 to 200,000",No,4.0,Wrong track,8.0,6.0,8.0,Affordability of home ownership,Car,"Walk, Car",English
8232,2019,7.0,9.0,10.0,10.0,5.0,1.0,3.0,5.0,1.0,3.0,8.0,3.0,6.0,Male,33,White,Yes,Own,No,6 years,"$150,000 to 200,000",No,2.0,Right direction,1.0,10.0,8.0,,Bike,"Walk, Bike, Car",English
8233,2019,5.0,5.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,Female,78,White,No,Own,No,76 years,"Less than $10,000",,1.0,Not sure,2.0,5.0,6.0,,Car,Car,English
8234,2019,9.0,7.0,8.0,8.0,4.0,1.0,2.0,4.0,1.0,5.0,8.0,6.0,8.0,Female,40,White,Yes,Own,No,6 years,"$200,000 or more",No,2.0,Right direction,5.0,2.0,9.0,,Car,"Walk, Public transit, Car",English
8235,2019,10.0,9.0,9.0,9.0,5.0,2.0,,5.0,5.0,5.0,9.0,10.0,10.0,Female,39,White,No,Rent,No,5 months,"$200,000 or more",No,5.0,Right direction,10.0,8.0,10.0,,Car,"Walk, Public transit, Car",English
8236,2019,10.0,9.0,10.0,10.0,4.0,1.0,3.0,4.0,3.0,3.0,10.0,7.0,9.0,Female,31,White,No,Rent,Yes,2 years,"$100,000 to $149,999",No,3.0,Not sure,9.0,7.0,9.0,Cost of housing,Walk,"Walk, Public transit, Car",English
8237,2019,6.0,5.0,10.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,8.0,9.0,10.0,Male,57,White,No,Rent,,4 years,"Less than $10,000",No,7.0,Not sure,8.0,1.0,8.0,,Public transit,Public transit,"English, Latin"
8238,2019,7.0,8.0,8.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,9.0,10.0,10.0,Male,57,White,No,Rent,No,4 years,"Less than $10,000",No,7.0,Not sure,9.0,7.0,8.0,,Public transit,Public transit,"English, Latin"
8239,2019,,,,,,,,,,,,,,Male,63,Black/African American,No,Rent,,18 years,"$100,000 to $149,999",No,1.0,Right direction,,,,,Car,Car,Creole
8240,2019,6.0,6.0,6.0,7.0,4.0,3.0,4.0,3.0,4.0,4.0,,8.0,8.0,Female,96,White,No,,No,23 years,"$25,000 to $49,999",No,3.0,Not sure,8.0,8.0,8.0,,Public transit,"Walk, Public transit",English
8241,2019,6.0,6.0,7.0,8.0,4.0,1.0,4.0,4.0,2.0,4.0,7.0,4.0,7.0,Male,61,White,No,Own,No,26 years,"$75,000 to $99,999",No,4.0,Wrong track,7.0,8.0,9.0,,Car,"Walk, Car",English
8242,2019,10.0,10.0,8.0,8.0,5.0,5.0,,5.0,1.0,5.0,4.0,3.0,1.0,Female,45,White,No,Own,No,6 years,"$200,000 or more",No,6.0,Not sure,1.0,9.0,10.0,,Public transit,"Walk, Public transit, Car",English
8243,2019,10.0,10.0,5.0,3.0,4.0,1.0,2.0,4.0,1.0,5.0,1.0,5.0,6.0,,19,Asian,No,Rent,Yes,4 years,"$50,000 to 74,999",Yes,6.0,Not sure,1.0,10.0,5.0,Guns,Bike,"Walk, Public transit, Car",
8244,2019,9.0,9.0,9.0,9.0,5.0,3.0,,3.0,5.0,2.0,8.0,10.0,7.0,Male,33,White,No,Own,No,1 year,"$200,000 or more",No,5.0,Not sure,6.0,7.0,8.0,,"Walk, Bike, Public transit","Walk, Bike, Public transit",English
8245,2019,8.0,9.0,6.0,7.0,2.0,1.0,3.0,2.0,1.0,3.0,7.0,3.0,2.0,Male,39,White,No,Own,Yes,5 years,"$200,000 or more",No,3.0,Wrong track,2.0,3.0,8.0,Expensive for limited services,Bike,"Walk, Bike, Public transit, Car",French
8246,2019,7.0,7.0,6.0,8.0,5.0,2.0,,5.0,5.0,5.0,,,,Male,61,White,No,Rent,Yes,4 years,"$75,000 to $99,999",No,6.0,Not sure,5.0,5.0,,New job,Public transit,Public transit,English
8247,2019,9.0,9.0,10.0,4.0,5.0,,,5.0,5.0,5.0,5.0,8.0,9.0,Male,72,White,No,Own,No,48 years,,No,5.0,Right direction,8.0,8.0,9.0,,Car,Walk,
8248,2019,10.0,10.0,9.0,10.0,4.0,4.0,3.0,3.0,3.0,4.0,9.0,9.0,9.0,Male,71,Black/African American,No,Own,No,31,"$75,000 to $99,999",No,5.0,Right direction,9.0,8.0,9.0,,Car,"Walk, Public transit, Car",French
8249,2019,4.0,8.0,3.0,7.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,8.0,9.0,Female,65,White,No,Own,Yes,,"$25,000 to $49,999",No,4.0,Wrong track,4.0,1.0,9.0,Lower cost housing,Public transit,"Walk, Public transit, Car",English
8250,2019,,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,Female,60,White,No,Own,Yes,54 years,"$50,000 to 74,999",No,6.0,Wrong track,,,,Hate it now,Car,"Walk, Public transit, Car",English
8251,2019,10.0,10.0,7.0,7.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,8.0,5.0,Female,59,White,No,Own,No,59 years,"$50,000 to 74,999",No,2.0,,7.0,4.0,8.0,,Car,Car,English
8252,2019,8.0,9.0,9.0,9.0,4.0,3.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,Female,38,White,Yes,Own,No,6 years,"$200,000 or more",No,6.0,Right direction,6.0,7.0,9.0,,Public transit,"Walk, Public transit, Car",English
8253,2019,6.0,8.0,1.0,8.0,5.0,3.0,4.0,4.0,2.0,4.0,8.0,5.0,5.0,Male,57,White,No,Own,Yes,57 years,"$100,000 to $149,999",No,2.0,Wrong track,2.0,2.0,8.0,"More room, less crowded",Car,Walk,English
8254,2019,8.0,8.0,7.0,7.0,5.0,1.0,3.0,3.0,3.0,5.0,9.0,8.0,9.0,Female,28,White,No,Rent,Yes,2 years,"$50,000 to 74,999",Yes,4.0,Wrong track,10.0,6.0,7.0,Job opportunity,Car,"Walk, Public transit, Car",English
8255,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,2.0,10.0,Female,53,White,No,Rent,No,26 years,,No,1.0,,10.0,9.0,10.0,,"Public transit, Car","Public transit, Car",
8256,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,10.0,10.0,Female,69,White,No,Own,No,,"$50,000 to 74,999",No,1.0,Right direction,1.0,10.0,10.0,,Walk,"Walk, Public transit, Car",English
8257,2019,3.0,5.0,6.0,6.0,3.0,5.0,3.0,3.0,1.0,3.0,7.0,5.0,8.0,Female,59,White,No,Own,No,15 years,"$50,000 to 74,999",No,7.0,Not sure,6.0,10.0,7.0,,Walk,"Walk, Public transit",English
8258,2019,6.0,6.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,4.0,6.0,4.0,4.0,Male,64,White,No,Rent,No,13 years,"$10,000 to $24,999",No,1.0,Right direction,6.0,9.0,8.0,,Car,Car,English
8259,2019,8.0,8.0,7.0,10.0,5.0,2.0,3.0,4.0,4.0,5.0,10.0,7.0,10.0,Female,51,White,Yes,Own,No,15 years,"$100,000 to $149,999",No,5.0,Right direction,5.0,5.0,9.0,,Car,"Walk, Bike, Public transit, Car","English, German"
8260,2019,9.0,10.0,8.0,8.0,5.0,1.0,4.0,4.0,4.0,3.0,10.0,9.0,10.0,Male,31,White,No,Own,No,5 years,"$100,000 to $149,999",No,2.0,Right direction,10.0,7.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
8261,2019,8.0,8.0,3.0,8.0,5.0,1.0,,3.0,3.0,3.0,9.0,6.0,1.0,Male,42,,,,,,,,2.0,Wrong track,2.0,6.0,2.0,,,,
8262,2019,10.0,8.0,10.0,9.0,3.0,2.0,,4.0,5.0,5.0,10.0,9.0,9.0,,30,White,No,Own,No,,"$200,000 or more",Yes,2.0,Right direction,9.0,6.0,10.0,,Walk,Public transit,English
8263,2019,7.0,7.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,6.0,7.0,Male,41,White,No,Rent,No,41 years,"Less than $10,000",No,2.0,Not sure,5.0,8.0,3.0,,"Walk, Public transit","Walk, Public transit",English
8264,2019,9.0,9.0,7.0,8.0,5.0,2.0,5.0,5.0,5.0,5.0,8.0,9.0,10.0,Female,30,White,No,Rent,Yes,4 years,"$150,000 to 200,000",No,5.0,Right direction,9.0,8.0,9.0,Affordability for a space big enough for a family,Public transit,"Walk, Public transit, Car",English
8265,2019,7.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,Female,59,,No,Rent,No,9 years,"$10,000 to $24,999",No,2.0,Not sure,3.0,6.0,6.0,,"Walk, Public transit","Walk, Public transit, Car",English
8266,2019,9.0,9.0,9.0,9.0,4.0,3.0,4.0,3.0,3.0,4.0,9.0,9.0,9.0,Female,74,White,No,Own,No,53 years,"$100,000 to $149,999",No,4.0,Right direction,9.0,9.0,9.0,,"Walk, Car","Walk, Public transit, Car",English
8267,2019,7.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,Female,,White,No,Own,Yes,,"$100,000 to $149,999",No,2.0,Wrong track,1.0,3.0,5.0,Not happy with Somerville,Car,"Walk, Public transit, Car",English
8268,2019,7.0,7.0,6.0,6.0,4.0,1.0,4.0,4.0,3.0,4.0,7.0,7.0,7.0,Male,52,Brazilian,Yes,Rent,No,12 years,"$25,000 to $49,999",No,4.0,Not sure,7.0,7.0,7.0,,Car,"Public transit, Car","English, Portuguese"
8269,2019,8.0,8.0,9.0,9.0,5.0,2.0,,5.0,5.0,5.0,9.0,9.0,9.0,Female,40,White,No,Rent,,9 years,"$200,000 or more",,3.0,Right direction,4.0,9.0,6.0,,Public transit,"Walk, Public transit, Car",English
8270,2019,7.0,9.0,8.0,9.0,3.0,2.0,,,4.0,2.0,9.0,9.0,7.0,Female,30,,No,Rent,No,1.5 years,"$10,000 to $24,999",No,1.0,Wrong track,10.0,8.0,9.0,,Public transit,"Walk, Public transit","English, Spanish"
8271,2019,8.0,10.0,10.0,10.0,5.0,3.0,,5.0,4.0,5.0,10.0,8.0,9.0,Female,25,White,No,Rent,Yes,3 years,"$50,000 to 74,999",No,3.0,Right direction,10.0,7.0,10.0,Medical residency,"Walk, Bike, Public transit, Car","Walk, Bike, Public transit, Car",English
8272,2019,8.0,7.0,8.0,8.0,3.0,3.0,3.0,5.0,5.0,5.0,9.0,8.0,8.0,Female,46,White,No,Rent,Yes,8 months,"$100,000 to $149,999",No,1.0,Right direction,8.0,7.0,10.0,Back to NYC,"Walk, Public transit","Walk, Public transit",English
8273,2019,8.0,8.0,9.0,9.0,5.0,3.0,,4.0,5.0,5.0,9.0,9.0,9.0,Female,22,White,No,Rent,Yes,1 year,"$50,000 to 74,999",No,6.0,Not sure,8.0,9.0,8.0,Graduate school,Public transit,"Walk, Public transit, Car",English
8274,2019,8.0,8.0,9.0,9.0,5.0,1.0,4.0,5.0,5.0,5.0,10.0,8.0,10.0,Male,41,Hispanic/Latino,No,Rent,Yes,10 years,"$75,000 to $99,999",No,2.0,Right direction,10.0,10.0,9.0,Cost of housing,Public transit,"Walk, Public transit, Car",English
8275,2019,7.0,7.0,8.0,8.0,3.0,2.0,3.0,4.0,2.0,4.0,7.0,5.0,5.0,Female,28,White,No,Rent,Yes,1.5 years,"$150,000 to 200,000",No,2.0,Right direction,5.0,7.0,9.0,To buy somewhere more affordable,Car,"Walk, Bike, Public transit, Car",English
8276,2019,10.0,10.0,10.0,10.0,5.0,3.0,4.0,5.0,5.0,5.0,10.0,8.0,8.0,Female,55,White,No,Own,No,54 years,"$200,000 or more",No,3.0,Right direction,5.0,8.0,10.0,,Walk,"Walk, Public transit, Car",English
8277,2019,6.0,8.0,8.0,7.0,4.0,1.0,3.0,4.0,4.0,4.0,8.0,7.0,7.0,Female,27,White,No,Rent,No,Less than 1 year,"$100,000 to $149,999",No,7.0,Right direction,9.0,7.0,9.0,,Public transit,"Walk, Public transit, Car",English
8278,2019,8.0,8.0,9.0,10.0,5.0,2.0,,3.0,4.0,5.0,8.0,10.0,9.0,Female,57,White,No,Rent,No,26 years,"$75,000 to $99,999",No,5.0,Not sure,8.0,7.0,9.0,,Car,"Walk, Public transit, Car",English
8279,2019,7.0,7.0,10.0,10.0,4.0,3.0,4.0,4.0,3.0,4.0,8.0,9.0,9.0,Female,58,White,No,Own,No,53 years,"$75,000 to $99,999",No,2.0,Not sure,9.0,3.0,9.0,,Car,"Walk, Public transit, Car",English
8280,2019,4.0,2.0,6.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,8.0,5.0,8.0,Male,36,White,No,Rent,Yes,1 year,"$50,000 to 74,999",No,1.0,Not sure,9.0,5.0,9.0,Job,Public transit,"Walk, Public transit, Car",English
8281,2019,9.0,8.0,9.0,9.0,4.0,2.0,3.0,4.0,4.0,4.0,8.0,7.0,8.0,Female,41,White,Yes,Own,Yes,19 years,"$100,000 to $149,999",No,1.0,Right direction,,7.0,8.0,Small space 999 can't afford a bigger space in somerville,Public transit,"Walk, Bike, Public transit, Car",English
8282,2019,6.0,8.0,8.0,,5.0,2.0,4.0,4.0,5.0,5.0,10.0,8.0,10.0,Male,65,White,Yes,Own,No,23 years,"$75,000 to $99,999",No,5.0,Right direction,7.0,9.0,9.0,,Bike,"Walk, Bike, Public transit, Car",English
8283,2019,7.0,9.0,8.0,8.0,5.0,3.0,,4.0,5.0,5.0,9.0,8.0,9.0,Female,33,White,No,Own,No,6 years,"$200,000 or more",No,5.0,Right direction,6.0,4.0,9.0,,Public transit,"Walk, Bike, Public transit, Car",English
8284,2019,3.0,1.0,,5.0,3.0,2.0,,,3.0,,7.0,8.0,6.0,Male,,Asian,No,Rent,Yes,3 years,"$50,000 to 74,999",No,3.0,Not sure,4.0,5.0,8.0,,Walk,"Walk, Public transit",
8285,2019,8.0,6.0,8.0,8.0,4.0,1.0,3.0,3.0,4.0,5.0,8.0,9.0,9.0,Female,40,White,No,Own,No,14 years,"$100,000 to $149,999",No,3.0,Not sure,3.0,5.0,8.0,,"Walk, Public transit","Walk, Public transit, Car",English
8286,2019,10.0,8.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,8.0,Female,37,White,Yes,Own,Yes,16 years,"$100,000 to $149,999",No,1.0,Wrong track,5.0,5.0,6.0,"taxes, unsafe, expensive",Car,"Walk, Car",English
8287,2019,8.0,8.0,9.0,9.0,4.0,3.0,3.0,3.0,4.0,4.0,7.0,8.0,8.0,Female,82,White,No,Rent,No,49 years,"$10,000 to $24,999",No,4.0,Not sure,7.0,9.0,8.0,,Car,Car,Italian
8288,2019,8.0,8.0,8.0,8.0,4.0,3.0,4.0,4.0,3.0,4.0,7.0,7.0,8.0,Male,25,Asian,No,Rent,No,,"$50,000 to 74,999",No,3.0,Right direction,7.0,6.0,8.0,,Public transit,"Walk, Bike, Public transit, Car",English
8289,2019,10.0,10.0,10.0,10.0,4.0,3.0,,,,5.0,10.0,10.0,10.0,Female,30,White,No,Rent,No,5 years,"$75,000 to $99,999",No,4.0,,10.0,5.0,9.0,,Car,"Public transit, Car","English, Hebrew"
